ITEM_NAME,ERP_CODE,CLOSING,NAME,UNIT,ICAT,CPARTNO,CUST_REF,RATE,CAL_VALUE,PREFX,IWEIGHT,LABRCHG,IRATE1,IH_VALUE,TOT_VAL,GRP,STAGE,CLOSING_WT,FG_REF,,
LATCH SLIDER CB50912,34010113,2147,61. ASSEMBLY  N4,NOS,DOM,-,-,3.23,6935,,0,0,0,0,6935,3401,61,0,,,
LATCH SPRING_XB02800_LNT,34010188,2300,61. ASSEMBLY  N4,NOS,DOM,XB02800,-,0.22,506,,0,0,0,0,506,3401,61,0,,,
N BAR HOUSING BIG LEGRAND,34010043,575,61. ASSEMBLY  N4,NOS,-,-,0,1.82,1047,,0,0,0,0,1047,3401,61,0,,,
N BAR HOUSING SMALL HAGER,34010044,224,61. ASSEMBLY  N4,NOS,-,-,0,2,448,,0,0,0,0,448,3401,61,0,,,
N BAR HOUSING SMALL LEGRAND,34010045,270,61. ASSEMBLY  N4,NOS,-,-,0,1.39,375,,0,0,0,0,375,3401,61,0,,,
NEUTRAL BUSBAR SUPPORT CB50383,34010108,378,61. ASSEMBLY  N4,NOS,DOM,CB50383,-,2.93,1108,,0,0,0,0,1108,3401,61,0,,,
NEUTRAL BUSBAR SUPPORT CB50915,34010262,1529,61. ASSEMBLY  N4,NOS,DOM,-,-,2.17,3318,,0,0,0,0,3318,3401,61,0,,,
NEUTRAL CONECTION COVER CB50690,34010294,28,61. ASSEMBLY  N4,NOS,DOM,-,-,8.65,242,,0,0,0,0,242,3401,61,0,,,
NEUTRAL CONNECTION COVER VTPN-CB50906,34010127,26,61. ASSEMBLY  N4,NOS,DOM,-,-,8.43,219,,0,0,0,0,219,3401,61,0,,,
NEUTRAL SHROUD 3 MOD (56MM)_CB50963,34010244,1,61. ASSEMBLY  N4,NOS,DOM,-,-,3.97,4,,0,0,0,0,4,3401,61,0,,,
NEUTRAL SHROUD 5 MOD (72MM)_CB50964,34010243,6,61. ASSEMBLY  N4,NOS,DOM,-,-,4.79,29,,0,0,0,0,29,3401,61,0,,,
NEUTRAL SHROUD 8 MOD (96MM) -CB50967,34010240,2,61. ASSEMBLY  N4,NOS,DOM,-,-,6.16,12,,0,0,0,0,12,3401,61,0,,,
NEUTRAL SHROUD VTPN L12 MOD_118MM_CB50656,34010199,5,61. ASSEMBLY  N4,NOS,DOM,CB50656,-,8.17,41,,0,0,0,0,41,3401,61,0,,,
NEUTRAL SHROUD VTPN R-GCC 12 MOD_CB50648,34010297,5,61. ASSEMBLY  N4,NOS,DOM,-,-,8.17,41,,0,0,0,0,41,3401,61,0,,,
NEUTRAL SUPPORT VTPN MCCB CB50697,34010293,260,61. ASSEMBLY  N4,NOS,DOM,-,-,4.95,1287,,0,0,0,0,1287,3401,61,0,,,
PHASE BARRIER MCCB 250A INCOMER_CB50357,34010183,65,61. ASSEMBLY  N4,NOS,-,CB50357,-,38,2470,,0,0,0,0,2470,3401,61,0,,,
PHASE BARRIER VTPN DOMESTIC - 50MM²_CB50623,34010184,11,61. ASSEMBLY  N4,NOS,-,CB50623,-,21.29,234,,0,0,0,0,234,3401,61,0,,,
PHASE BARRIER VTPN-CB50905,34010126,12,61. ASSEMBLY  N4,NOS,DOM,-,-,31.22,375,,0,0,0,0,375,3401,61,0,,,
SF-NEUTRAL SHROUD VTPN L 9 MOD (130MM)-CB50742,34010234,1,61. ASSEMBLY  N4,NOS,DOM,-,-,8.71,9,,0,0,0,0,9,3401,61,0,,,
SF-NEUTRAL SHROUD VTPN R 24 MOD (280MM)-CB50765,34010231,3,61. ASSEMBLY  N4,NOS,DOM,-,-,16.61,50,,0,0,0,0,50,3401,61,0,,,
SHIELD KNOB SMALL CB95120,34010121,1514,61. ASSEMBLY  N4,NOS,DOM,CB95120,-,4.18,6329,,0,0,0,0,6329,3401,61,0,,,
SMALL KEY HOLE COVER CB50920 LNT,34010117,2180,61. ASSEMBLY  N4,NOS,DOM,CB50920,CB50920,0.58,1264,,0,0,0,0,1264,3401,61,0,,,
SUPPORT 14MM-L,34010080,108,61. ASSEMBLY  N4,NOS,-,-,0,0.66,71,,0,0,0,0,71,3401,61,0,,,
SUPPORT 6MM-L,34010081,1244,61. ASSEMBLY  N4,NOS,-,-,0,0.31,386,,0,0,0,0,386,3401,61,0,,,
TIE MOUNT SELF ADHESIVE K,34010086,482,61. ASSEMBLY  N4,NOS,-,-,0,0.26,125,,0,0,0,0,125,3401,61,0,,,
Y PHASE INSULATOR TUBE 125A,34010087,522,61. ASSEMBLY  N4,NOS,-,P/G3666A,0,1.661,867,,0,0,0,0,867,3401,61,0,,,
Y PHASE INSULATOR TUBE 250A,34010088,183,61. ASSEMBLY  N4,NOS,-,P/G3798A,0,2.179,399,,0,0,0,0,399,3401,61,0,,,
D SHAPED GASKET 6X3_1080MM_XA25397XXXX_LNT,34020046,155,61. ASSEMBLY  N4,NOS,DOM,-,-,18.07,2801,,0,0,0,0,2801,3402,61,0,,,
D SHAPED GASKET 6X3_1510MM_XA25397XXXX_LNT,34020047,1550,61. ASSEMBLY  N4,NOS,DOM,-,-,25.09,38890,,0,0,0,0,38890,3402,61,0,,,
D SHAPED GASKET 6X3_940MM_XA25397XXXX_LNT,34020045,271.004,61. ASSEMBLY  N4,NOS,DOM,-,-,16.02,4341,,0,0,0,0,4341,3402,61,0,,,
D SHAPED GASKET 8X4_1892MM_XA25397XXXX_LNT,34020049,59,61. ASSEMBLY  N4,NOS,DOM,-,-,36.96,2181,,0,0,0,0,2181,3402,61,0,,,
D SHAPED GASKET 8X4_2300MM_XA25397XXXX_LNT,34020050,100.467,61. ASSEMBLY  N4,NOS,DOM,-,-,43.4,4360,,0,0,0,0,4360,3402,61,0,,,
GASKET FOAM 10X2X10MM,34020024,450.8816,61. ASSEMBLY  N4,MTR,DOM,-,-,2.5,1127,,0,0,0,0,1127,3402,61,0,,,
GASKET U TYPE 6MM GRAY PVC AND TPE,34020014,-1.92,61. ASSEMBLY  N4,MTR,DOM,-,-,3.62,-7,,0,0,0,0,-7,3402,61,0,,,
LATCH COVER_CB50636,34020026,28,61. ASSEMBLY  N4,NOS,DOM,-,-,24,672,,0,0,0,0,672,3402,61,0,,,
RUBBER BUSH-XA25400,34020018,3387,61. ASSEMBLY  N4,NOS,DOM,-,-,0.5,1694,,0,0,0,0,1694,3402,61,0,,,
EARTH BAR 11 MOD _ ST54184,37010020,90,61. ASSEMBLY  N4,NOS,,-,-,11.75,1058,,0,,,0,1058,3701,61,0,,,
EARTH BAR 15 MOD_ CB60936,37010021,1082,61. ASSEMBLY  N4,NOS,,-,-,20.65,22343,,0,,,0,22343,3701,61,0,,,
EARTH BAR 17 MOD _ ST54185,37010022,377,61. ASSEMBLY  N4,NOS,,-,-,19.2,7238,,0,,,0,7238,3701,61,0,,,
HINGE PIN L_PL,37020013,738,61. ASSEMBLY  N4,NOS,-,-,0,0.7,517,,0,0,0,0,517,3702,61,0,,,
HINGE PIN SURFACE_CB60764_FLAKE,37020054,638,61. ASSEMBLY  N4,NOS,-,-,-,4.05,2584,,0,0,0,0,2584,3702,61,0,,,
ALT70/01 EARTH BAR VTPN MCCB 6MOD CB60085/CB97811,37030141,32,61. ASSEMBLY  N4,NOS,DOM,-,-,89.43,2862,,0,0,0,0,2862,3703,61,0,,,
EARTH BAR 12 MOD VTPN MCCB_CB97813/CB60087,37030140,108,61. ASSEMBLY  N4,NOS,DOM,-,DRG.NO.CB97813/CB60087,152.5,16470,,0,0,0,0,16470,3703,61,0,,,
EARTH BAR 3 MOD_CB60926,37030099,41,61. ASSEMBLY  N4,NOS,DOM,CB60926,-,8.55,351,,0,0,0,0,351,3703,61,0,,,
EARTH BAR 5 MOD_CB60928,37030049,222,61. ASSEMBLY  N4,NOS,DOM,CB60928,-,11,2442,,0,0,0,0,2442,3703,61,0,,,
EARTH BAR 6 MOD_CB60929,37030037,8,61. ASSEMBLY  N4,NOS,DOM,-,-,12.2,98,,0,0,0,0,98,3703,61,0,,,
EARTH BAR 7 MOD_CB60930,37030039,259,61. ASSEMBLY  N4,NOS,DOM,-,-,14.2,3678,,0,0,0,0,3678,3703,61,0,,,
EARTH BAR 8 MOD_CB60931,37030100,275,61. ASSEMBLY  N4,NOS,DOM,CB60931,-,15.15,4166,,0,0,0,0,4166,3703,61,0,,,
EARTH BAR VTPN MCCB 18 MOD_CB97815/CB60089,37030139,42,61. ASSEMBLY  N4,NOS,DOM,-,DRG.NO.CB97815/CB60089,213.47,8966,,0,0,0,0,8966,3703,61,0,,,
EARTH BAR VTPN MCCB 9 MOD_CB97812/CB60086,37030137,32,61. ASSEMBLY  N4,NOS,DOM,-,DRG.NO.CB97812/CB60086,119.32,3818,,0,0,0,0,3818,3703,61,0,,,
IBRASS NEUTRAL BAR CB60957,37030041,30,61. ASSEMBLY  N4,NOS,DOM,-,-,62.2,1866,,0,0,0,0,1866,3703,61,0,,,
N BAR BIG,37030013,1079,61. ASSEMBLY  N4,NOS,-,-,0,5.2,5611,,0,0,0,0,5611,3703,61,0,,,
N BAR SMALL,37030014,359,61. ASSEMBLY  N4,NOS,-,-,0,3.1,1113,,0,0,0,0,1113,3703,61,0,,,
NEUTRAL BAR 10 MOD -CB60906,37030054,81,61. ASSEMBLY  N4,NOS,DOM,-,-,26.45,2142,,0,0,0,0,2142,3703,61,0,,,
NEUTRAL BAR 11 MOD-CB60907,37030079,106,61. ASSEMBLY  N4,NOS,DOM,-,-,28.46,3017,,0,0,0,0,3017,3703,61,0,,,
NEUTRAL BAR 12 MOD-CB60950,37030040,256,61. ASSEMBLY  N4,NOS,DOM,-,-,36.15,9254,,0,0,0,0,9254,3703,61,0,,,
NEUTRAL BAR 13 MOD_CB60909,37030055,9,61. ASSEMBLY  N4,NOS,DOM,-,-,32.54,293,,0,0,0,0,293,3703,61,0,,,
NEUTRAL BAR 13WAY,37030017,206,61. ASSEMBLY  N4,NOS,-,-,0,32.31,6656,,0,0,0,0,6656,3703,61,0,,,
NEUTRAL BAR 14 MOD-CB60910,37030081,20,61. ASSEMBLY  N4,NOS,DOM,-,-,34.57,691,,0,0,0,0,691,3703,61,0,,,
NEUTRAL BAR 15 MOD-CB60911,37030082,1082,61. ASSEMBLY  N4,NOS,DOM,-,CB95343,36.63,39634,,0,0,0,0,39634,3703,61,0,,,
NEUTRAL BAR 17 MOD-CB60913,37030083,355,61. ASSEMBLY  N4,NOS,DOM,-,-,41.39,14693,,0,0,0,0,14693,3703,61,0,,,
NEUTRAL BAR 18 MOD VTPN MCCB_CB96706/CB60981,37030070,41,61. ASSEMBLY  N4,NOS,DOM,-,DRG.NO.CB96706/CB60981,189.44,7767,,0,0,0,0,7767,3703,61,0,,,
NEUTRAL BAR 19 MOD-CB60915,37030085,4,61. ASSEMBLY  N4,NOS,DOM,-,-,41.3,165,,0,0,0,0,165,3703,61,0,,,
NEUTRAL BAR 19WAY,37030023,28,61. ASSEMBLY  N4,NOS,-,-,0,33.88,949,,0,0,0,0,949,3703,61,0,,,
NEUTRAL BAR 20 MOD-CB60916,37030086,4,61. ASSEMBLY  N4,NOS,DOM,-,-,46.83,187,,0,0,0,0,187,3703,61,0,,,
NEUTRAL BAR 3 MOD-CB60900,37030078,38,61. ASSEMBLY  N4,NOS,DOM,-,-,11.9,452,,0,0,0,0,452,3703,61,0,,,
NEUTRAL BAR 5 MOD-CB60901,37030045,360,61. ASSEMBLY  N4,NOS,DOM,-,-,16.23,5843,,0,0,0,0,5843,3703,61,0,,,
NEUTRAL BAR 5WAY,37030031,10,61. ASSEMBLY  N4,NOS,-,-,0,12,120,,0,0,0,0,120,3703,61,0,,,
NEUTRAL BAR 6 MOD-CB60902,37030053,213,61. ASSEMBLY  N4,NOS,DOM,-,-,18.15,3866,,0,0,0,0,3866,3703,61,0,,,
NEUTRAL BAR 7 MOD-CB60903,37030046,251,61. ASSEMBLY  N4,NOS,DOM,-,-,19.95,5007,,0,0,0,0,5007,3703,61,0,,,
NEUTRAL BAR 7WAY,37030033,158,61. ASSEMBLY  N4,NOS,-,-,0,16.66,2632,,0,0,0,0,2632,3703,61,0,,,
NEUTRAL BAR 8 MOD-CB60904,37030047,141,61. ASSEMBLY  N4,NOS,DOM,-,-,21.9,3088,,0,0,0,0,3088,3703,61,0,,,
NEUTRAL BAR 9 MOD VTPN-CB60948,37030043,107,61. ASSEMBLY  N4,NOS,DOM,-,-,33.95,3633,,0,0,0,0,3633,3703,61,0,,,
NEUTRAL BAR 9 MOD-CB60905,37030096,104,61. ASSEMBLY  N4,NOS,DOM,-,-,24.5,2548,,0,0,0,0,2548,3703,61,0,,,
NEUTRAL BAR 9WAY,37030035,35,61. ASSEMBLY  N4,NOS,-,-,0,20.09,703,,0,0,0,0,703,3703,61,0,,,
EARTHBAR ASSLY 10W_ALUMINIUM,37040003,99,61. ASSEMBLY  N4,NOS,DOM,-,-,9.67,957,,0,0,0,0,957,3704,61,0,,,
EARTHBAR ASSLY 13W_ALUMINIUM,37040004,71,61. ASSEMBLY  N4,NOS,DOM,-,-,12.09,858,,0,0,0,0,858,3704,61,0,,,
EARTHBAR ASSLY 19W_ALUMINIUM,37040006,17,61. ASSEMBLY  N4,NOS,DOM,-,-,16.2,275,,0,0,0,0,275,3704,61,0,,,
EARTHBAR ASSLY 5W_ALUMINIUM,37040001,10,61. ASSEMBLY  N4,NOS,DOM,-,-,5.63,56,,0,0,0,0,56,3704,61,0,,,
EARTHBAR ASSLY 7W_ALUMINIUM,37040002,416,61. ASSEMBLY  N4,NOS,DOM,-,-,7.36,3062,,0,0,0,0,3062,3704,61,0,,,
DOUBLE SIDED TAPE ACRALIC,39010008,4.8004,61. ASSEMBLY  N4,MTR,-,-,0,22,106,,0,0,0,0,106,3901,61,0,,,
SLEEVE PVC BLACK 8MM DIA.,39010075,46.46,61. ASSEMBLY  N4,MTR,DOM,-,-,4.75,221,,0,0,0,0,221,3901,61,0,,,
35 SQ. MM FLEXIBLE BRAID WIRE - BLUE_CB96744_120+/-2MM,39020004,72,61. ASSEMBLY  N4,NOS,DOM,-,-,68.97,4966,,0,0,0,0,4966,3902,61,0,,,
35 SQ. MM FLEXIBLE BRAID WIRE - RED_CB96742_120+/-2MM,39020003,121,61. ASSEMBLY  N4,NOS,DOM,-,-,68.97,8345,,0,0,0,0,8345,3902,61,0,,,
35 SQ. MM FLEXIBLE BRAID WIRE - YELLOW_CB96743_120+/-2MM,39020002,86,61. ASSEMBLY  N4,NOS,DOM,-,-,68.97,5931,,0,0,0,0,5931,3902,61,0,,,
CAM OPERATED ROTARY SWITCH (SALZER ELECTRONICS LTD)_CB00100,39070007,135,61. ASSEMBLY  N4,NOS,DOM,CB00100,-,351.5,47453,,0,0,0,0,47453,3907,61,0,,,
ROCKER SWITCH (BLUE LIGHTED)_CB00103,39070010,42,61. ASSEMBLY  N4,NOS,DOM,-,-,20,840,,0,0,0,0,840,3907,61,0,,,
ROCKER SWITCH(ORANGE LIGHTED)_CB00102,39070009,40,61. ASSEMBLY  N4,NOS,DOM,-,-,20,800,,0,0,0,0,800,3907,61,0,,,
ROCKER SWITCH(RED LIGHTED)_CB00101,39070008,42,61. ASSEMBLY  N4,NOS,DOM,-,-,20,840,,0,0,0,0,840,3907,61,0,,,
LUGS FORK (Y) TYPE 1.5 SQMM,39090002,1553,61. ASSEMBLY  N4,NOS,-,-,0,0.65,1009,,0,0,0,0,1009,3909,61,0,,,
LUGS RING TYPE 1.5 SQMM,39090005,1553,61. ASSEMBLY  N4,NOS,DOM,-,0,0.47,730,,0,0,0,0,730,3909,61,0,,,
35 SQ.MM NEUTRAL BRAID COPPER ASSEMBLY_CB97055_104+/-2MM,39110037,11,61. ASSEMBLY  N4,NOS,DOM,CB97055,-,64.48,709,,0,0,0,0,709,3911,61,0,,,
CONNECTOR CU 25 SQMM BLUE_500002415,39110044,508,61. ASSEMBLY  N4,NOS,DOM,-,DBCP-0383A-B,53.14,26995,,0,0,0,0,26995,3911,61,0,,,
CONNECTOR CU 25 SQMM RED_500002417,39110042,491,61. ASSEMBLY  N4,NOS,DOM,-,DBCP-0383A-R,49.42,24265,,0,0,0,0,24265,3911,61,0,,,
CONNECTOR CU 25 SQMM YELLOW_500002416,39110043,503,61. ASSEMBLY  N4,NOS,DOM,-,DBCP-0383A-Y,51.08,25693,,0,0,0,0,25693,3911,61,0,,,
LUG PIN TYPE 16 SQMM,39110014,3190,61. ASSEMBLY  N4,NOS,DOM,-,0,2.99,9538,,0,0,0,0,9538,3911,61,0,,,
CYLINDRICAL LOCK PDK02_EM00515,40060002,5,61. ASSEMBLY  N4,NOS,DOM,-,EM00515,47,235,,0,0,0,0,235,4006,61,0,,,
INK 4446A GOLD_NETPN_500002487,45020019,125,61. ASSEMBLY  N4,KGS,DOM,500002487,-,0,0,,0,0,0,0,0,4502,61,0,,,
FEVIKWICK 203 20 GRM,46020004,105.0999,61. ASSEMBLY  N4,NOS,DOM,-,-,47,4940,,0.05,0,0,0,4940,4602,61,5.25,,,
ACRYLIC VTPN INCOMER 77.6X264.6X2MM-CB50554,46190119,1,61. ASSEMBLY  N4,NOS,DOM,-,-,50,50,,0,0,0,0,50,4619,61,0,,,
INSIDE LABEL LEG,46190122,58286,61. ASSEMBLY  N4,NOS,DOM,-,-,0.17,9909,,0,0,0,0,9909,4619,61,0,,,
INSIDE LABEL-SCAME,46190095,1,61. ASSEMBLY  N4,NOS,-,-,0,780,780,,0,0,0,0,780,4619,61,0,,,
STICKER OK PASSED,46190096,178.36,61. ASSEMBLY  N4,NOS,DOM,-,-,0.2,36,,0,0,0,0,36,4619,61,0,,,
SECONDARY STICKER FOR 661.1N327_100X90_SCAME,47010001,0.1,61. ASSEMBLY  N4,NOS,DOM,-,-,3.2,0,,0,0,0,0,0,4701,61,0,,,
POLYBAG 20DP/20A/32A/T32/FP 320X390X250,47020011,-0.252,61. ASSEMBLY  N4,KGS,-,-,0,138.4,-35,,0,0,0,0,-35,4702,61,0,,,
POLYBAG 235 X 375 X 250 GAUGE TP20/32,47020033,6.445,61. ASSEMBLY  N4,KGS,-,-,0,138.4,892,,0,0,0,0,892,4702,61,0,,,
POLYBAG 400 X 360 FL 4 IP4,47020012,5.138,61. ASSEMBLY  N4,KGS,-,-,0,115.96,596,,0,0,0,0,596,4702,61,0,,,
POLYBAG 400 X 430 FL 8 IP42,47020014,1.208,61. ASSEMBLY  N4,KGS,-,-,0,138.4,167,,0,0,0,0,167,4702,61,0,,,
POLYBAG 400 X 465 FL 12 IP4,47020015,4.012,61. ASSEMBLY  N4,KGS,-,-,0,117.86,473,,0,0,0,0,473,4702,61,0,,,
POLYBAG 475 X 485 (R) IP42,47020016,2.426,61. ASSEMBLY  N4,KGS,-,-,0,138.4,336,,0,0,0,0,336,4702,61,0,,,
POLYBAG 585 X 510 (R) IP42,47020021,1.084,61. ASSEMBLY  N4,KGS,-,-,0,117.86,128,,0,0,0,0,128,4702,61,0,,,
POLYBAG 6 X 13 X 200 GAUGE,47020051,6.767,61. ASSEMBLY  N4,KGS,DOM,-,-,138.4,937,,0,0,0,0,937,4702,61,0,,,
POLYBAG 6 X 8 X 200 GAUGE,47020022,0.044,61. ASSEMBLY  N4,KGS,-,-,0,138.4,6,,0,0,0,0,6,4702,61,0,,,
POLYBAG 600 X 590 SINGLE SHEET FOR PRESS M/C,47020057,1.941,61. ASSEMBLY  N4,KGS,DOM,-,-,138.4,269,,0,0,0,0,269,4702,61,0,,,
POLYBAG SP/DP/TP/FP LKT 185X275X200,47020029,39.3121,61. ASSEMBLY  N4,KGS,-,-,-,138.4,5441,,0,0,0,0,5441,4702,61,0,,,
P_S 20DP/20A/32A/T32/FP 220 X 255 X 200 GAUGE POLYBAG LEGRAND,47020028,3.899,61. ASSEMBLY  N4,KGS,-,-,0,138.4,540,,0,0,0,0,540,4702,61,0,,,
POLY ROLL 140 X 250 GAUGE TUBING ROLL,47030016,1.622,61. ASSEMBLY  N4,KGS,DOM,-,-,138.4,224,,0,0,0,0,224,4703,61,0,,,
POLY ROLL 170X200 GAUGE TUBING ROLL,47030019,4.46,61. ASSEMBLY  N4,KGS,DOM,POLYROL,-,138.4,617,,0,0,0,0,617,4703,61,0,,,
POLY ROLL 360 X 200 GUAGE TUBING ROLL,47030002,296.3794,61. ASSEMBLY  N4,KGS,-,-,0,143,42382,,0,0,0,0,42382,4703,61,0,,,
POLY ROLL 610 X 250 GUAGE TUBING ROLL,47030010,45.0941,61. ASSEMBLY  N4,KGS,DOM,-,-,143,6448,,0,0,0,0,6448,4703,61,0,,,
POLY ROLL 760 X 250 GUAGE TUBING ROLL,47030005,30.5745,61. ASSEMBLY  N4,KGS,-,-,0,143,4372,,0,0,0,0,4372,4703,61,0,,,
CEMENT SPILL PROTECTOR_10W VTPN MCCB-IP43/43G_SP32456XM04 (683X406X3.5MM),47050331,6,61. ASSEMBLY  N4,NOS,DOM,SP32456XM04,-,23.8,143,,0,0,0,0,143,4705,61,0,,,
CEMENT SPILL PROTECTOR_12W SPN_SP32456XC04 (232X350X4.5MM),47050294,47,61. ASSEMBLY  N4,NOS,DOM,SP32456XC04,-,7.36,346,,0,0,0,0,346,4705,61,0,,,
CEMENT SPILL PROTECTOR_12W VTPN MCCB-IP43/43G_SP32456XM05 (738X406X3.5MM),47050332,57,61. ASSEMBLY  N4,NOS,DOM,SP32456XM05,-,27.7,1579,,0,0,0,0,1579,4705,61,0,,,
CEMENT SPILL PROTECTOR_12W VTPN-IP43/43G_SP32456XB04 (761X406X3.5MM),47050284,23,61. ASSEMBLY  N4,NOS,DOM,SP32456XB04,-,27.7,637,,0,0,0,0,637,4705,61,0,,,
CEMENT SPILL PROTECTOR_16W SPN_SP32456XC05 (232X420X4.5MM),47050295,1147,61. ASSEMBLY  N4,NOS,DOM,SP32456XC05,-,8.97,10289,,0,0,0,0,10289,4705,61,0,,,
CEMENT SPILL PROTECTOR_16W VTPN MCCB-IP43/43G_SP32456XM07 (863X406X3.5MM),47050334,6,61. ASSEMBLY  N4,NOS,DOM,SP32456XM07,-,27.7,166,,0,0,0,0,166,4705,61,0,,,
CEMENT SPILL PROTECTOR_18W SPN_SP32456XC06 (232X455X4.5MM),47050296,421,61. ASSEMBLY  N4,NOS,DOM,SP32456XC06,-,8.97,3776,,0,0,0,0,3776,4705,61,0,,,
CEMENT SPILL PROTECTOR_4W SPN_SP32456XC01 (232X210X4.5MM),47050291,41,61. ASSEMBLY  N4,NOS,DOM,SP32456XC01,-,4.97,204,,0,0,0,0,204,4705,61,0,,,
CEMENT SPILL PROTECTOR_4W VTPN MCCB-IP43/43G_SP32456XM01 (518X406X3.5MM),47050328,2,61. ASSEMBLY  N4,NOS,DOM,SP32456XM01,-,18.7,37,,0,0,0,0,37,4705,61,0,,,
CEMENT SPILL PROTECTOR_4W VTPN-IP43/43G_SP32456XB01(520X406X3.5MM),47050281,13,61. ASSEMBLY  N4,NOS,DOM,-,-,18.7,243,,0,0,0,0,243,4705,61,0,,,
CEMENT SPILL PROTECTOR_6W SPN_SP32456XC02 (232X245X4.5MM),47050292,231,61. ASSEMBLY  N4,NOS,DOM,SP32456XC02,-,5.5,1271,,0,0,0,0,1271,4705,61,0,,,
CEMENT SPILL PROTECTOR_6W VTPN MCCB-IP43/43G_SP32456XM02 (573X406X3.5MM),47050329,5,61. ASSEMBLY  N4,NOS,DOM,SP32456XM02,-,18.7,94,,0,0,0,0,94,4705,61,0,,,
CEMENT SPILL PROTECTOR_6W VTPN-IP43/43G_SP32456XB02 (575X406X3.5MM),47050282,12,61. ASSEMBLY  N4,NOS,DOM,-,-,18.7,224,,0,0,0,0,224,4705,61,0,,,
CEMENT SPILL PROTECTOR_8W SPN_SP32456XC03 (232X280X4.5MM),47050293,-7,61. ASSEMBLY  N4,NOS,DOM,SP32456XC03,-,6.3,-44,,0,0,0,0,-44,4705,61,0,,,
CEMENT SPILL PROTECTOR_8W VTPN MCCB-IP43/43G_SP32456XM03 (628X406X3.5MM),47050330,38,61. ASSEMBLY  N4,NOS,DOM,SP32456XM03,-,18.7,711,,0,0,0,0,711,4705,61,0,,,
CEMENT SPILL PROTECTOR_8W VTPN-IP43/43G_SP32456XB03 (630X406X3.5MM),47050283,4,61. ASSEMBLY  N4,NOS,DOM,-,-,18.7,75,,0,0,0,0,75,4705,61,0,,,
BOP-MASTER CARTON JR PSR 6 WAY FOR 2 DBS,47061443,4,61. ASSEMBLY  N4,NOS,DOM,-,-,102.6,410,,0,0,0,0,410,4706,61,0,,,
CARTON 5 PLY-283X140X93MM_SP32927,47061231,30,61. ASSEMBLY  N4,NOS,DOM,SP32927,-,13.73,412,,0,0,0,0,412,4706,61,0,,,
CARTON 5PLY 341X163X133 MM_SP32542,47061225,-4,61. ASSEMBLY  N4,NOS,DOM,SP32542,-,18.66,-75,,0,0,0,0,-75,4706,61,0,,,
CARTON 5PLY_SP32535_347X147X122MM,47061235,549,61. ASSEMBLY  N4,NOS,DOM,SP32535,-,17.42,9564,,0,0,0,0,9564,4706,61,0,,,
CARTON DOOR 12 WAY-266X29X384MM_SP32073,47060977,182,61. ASSEMBLY  N4,NOS,-,SP32073,-,7.71,1403,,0,0,0,0,1403,4706,61,0,,,
CARTON DOOR 16 WAY_SP32074,47060978,1144,61. ASSEMBLY  N4,NOS,-,SP32074,-,10.04,11486,,0,0,0,0,11486,4706,61,0,,,
CARTON DOOR 18 WAY_SP32075,47060979,376,61. ASSEMBLY  N4,NOS,-,SP32075,-,9.36,3519,,0,0,0,0,3519,4706,61,0,,,
CARTON DOOR 4 WAY_SP32070,47060980,13,61. ASSEMBLY  N4,NOS,-,SP32070,-,4.4,57,,0,0,0,0,57,4706,61,0,,,
CARTON DOOR 6 WAY_SP32071,47060981,90,61. ASSEMBLY  N4,NOS,-,SP32071,-,6.06,545,,0,0,0,0,545,4706,61,0,,,
CARTON DOOR 8 WAY_SP32072,47060982,147,61. ASSEMBLY  N4,NOS,-,SP32072,-,6.61,972,,0,0,0,0,972,4706,61,0,,,
CARTON ENCLOSURE 2W SD  PREMIUM 201X98X82 IP30 -SP32531,47060942,131,61. ASSEMBLY  N4,NOS,DOM,SP32531,-,3.35,439,,0,0,0,0,439,4706,61,0,,,
CARTON ENCLOSURE 3W SD IP30 - PREMIUM-SP32532,47060952,8,61. ASSEMBLY  N4,NOS,DOM,SP32532,-,43,344,,0,0,0,0,344,4706,61,0,,,
CARTON ENCLOSURE 6W SD IP30-SP32534 - PREMIUM 201X158X82,47060944,26,61. ASSEMBLY  N4,NOS,DOM,SP32534,-,4.74,123,,0,0,0,0,123,4706,61,0,,,
CARTON FOR  SPN 16 WAY 402509 EXP_LAMINATED,47061367,2,61. ASSEMBLY  N4,NOS,DOM,-,-,20.18,40,,0,0,0,0,40,4706,61,0,,,
CARTON FOR 10/18 W BOTTOM(D)250A,47060007,2,61. ASSEMBLY  N4,NOS,-,-,0,4.8,10,,0,0,0,0,10,4706,61,0,,,
CARTON FOR 10/18 W TOP(D)250A,47060009,2,61. ASSEMBLY  N4,NOS,-,-,0,4.8,10,,0,0,0,0,10,4706,61,0,,,
CARTON FOR ETPN 6WAY 402516_VARNISHED,47061245,3,61. ASSEMBLY  N4,NOS,DOM,-,800005143,67.77,203,,0,0,0,0,203,4706,61,0,,,
CARTON FOR ETPN 8WAY 402517_VARNISHED,47061246,37,61. ASSEMBLY  N4,NOS,DOM,-,80005144,72.87,2696,,0,0,0,0,2696,4706,61,0,,,
CARTON FOR RETAIL SPN 12 WAY 402508_VARNISHED,47061257,140,61. ASSEMBLY  N4,NOS,DOM,-,-,82.95,11613,,0,0,0,0,11613,4706,61,0,,,
